player_club,age,position,nationality,player_height,strong_foot,contract_value_time,appearances,PPG,substitutions_on,substitutions_off,goals_conceded,clean_sheet,market_value,minute_per_game,goal_per_game,assist_per_game
1,21.0,Midfielder,202,1.86,right,1.0,13.0,1.23,5.0,3.0,0.0,0.0,75.0,64.30769231,0.0,0.0
403,22.0,Forward,205,1.82,right,3.0,12.0,2.42,5.0,7.0,0.0,0.0,35000.0,43.5,0.0833333333333333,0.1666666666666666
410,23.0,Defender,166,1.91,right,1.0,3.0,1.33,0.0,2.0,0.0,0.0,30000.0,78.66666667,0.0,0.0
419,22.0,Defender,188,1.84,left,3.0,10.0,2.3,2.0,1.0,0.0,0.0,40000.0,78.1,0.1,0.0
394,24.0,Defender,205,1.89,left,1.0,9.0,1.56,6.0,3.0,0.0,0.0,6000.0,34.44444444,0.1111111111111111,0.0
262,19.0,Midfielder,191,1.86,left,1.0,13.0,1.85,7.0,4.0,0.0,0.0,1200.0,46.69230769,0.0,0.1538461538461538
419,24.0,Forward,198,1.74,left,2.0,11.0,2.36,6.0,5.0,0.0,0.0,30000.0,40.27272727,0.0,0.0
1,19.0,Forward,209,1.82,right,4.0,6.0,1.5,4.0,1.0,0.0,0.0,1500.0,33.5,0.0,0.0
1,21.0,Defender,152,1.9,right,2.0,9.0,0.89,0.0,0.0,0.0,0.0,1000.0,90.0,0.0,0.0
1,22.0,Defender,202,1.88,right,1.0,7.0,0.86,1.0,3.0,0.0,0.0,125.0,68.14285714,0.0,0.0
315,22.0,Midfielder,204,1.83,right,5.0,4.0,1.0,3.0,1.0,0.0,0.0,12000.0,31.5,0.0,0.0
315,25.0,Forward,191,1.9,right,2.0,7.0,1.43,3.0,2.0,0.0,0.0,15000.0,49.0,0.4285714285714285,0.1428571428571428
1,23.0,Defender,202,1.93,right,1.0,4.0,0.25,2.0,2.0,0.0,0.0,450.0,44.0,0.0,0.0
424,23.0,Midfielder,210,1.85,right,5.0,8.0,1.63,3.0,3.0,0.0,0.0,20000.0,50.125,0.0,0.0
1,22.0,Forward,202,1.81,left,2.0,9.0,2.11,3.0,5.0,0.0,0.0,175.0,48.88888889,0.1111111111111111,0.1111111111111111
1,27.0,Midfielder,199,1.84,right,4.0,7.0,1.29,2.0,2.0,0.0,0.0,6500.0,59.42857143,0.0,0.1428571428571428
1,24.0,Midfielder,191,1.82,right,1.0,7.0,1.43,2.0,3.0,0.0,0.0,22000.0,56.42857143,0.0,0.1428571428571428
1,20.0,Midfielder,82,1.8,right,0.0,11.0,1.27,3.0,6.0,0.0,0.0,500.0,59.72727273,0.1818181818181818,0.0
370,25.0,Forward,169,1.84,left,0.0,8.0,2.38,1.0,2.0,0.0,0.0,3000.0,77.875,0.375,0.5
1,20.0,Forward,209,1.73,right,2.0,8.0,1.0,7.0,1.0,0.0,0.0,200.0,22.125,0.0,0.125
1,21.0,Forward,202,1.78,left,1.0,12.0,1.33,6.0,6.0,0.0,0.0,25.0,56.58333333,0.3333333333333333,0.25
280,27.0,Forward,205,1.91,both,3.0,13.0,1.38,1.0,5.0,0.0,0.0,5000.0,76.61538462,0.3076923076923077,0.0769230769230769
1,19.0,Forward,209,1.73,right,1.0,8.0,1.38,4.0,1.0,0.0,0.0,25.0,58.125,0.25,0.0
1,23.0,Defender,202,1.87,right,1.0,14.0,1.5,1.0,2.0,0.0,0.0,75.0,0.0845,0.0,0.0
1,21.0,Defender,202,1.88,right,1.0,12.0,2.08,0.0,0.0,0.0,0.0,50.0,0.09,0.0,0.0833333333333333
414,26.0,Defender,202,1.8,left,3.0,9.0,1.89,0.0,4.0,0.0,0.0,25000.0,81.55555556,0.0,0.1111111111111111
338,20.0,Midfielder,202,1.75,both,4.0,8.0,1.38,5.0,1.0,0.0,0.0,7000.0,44.0,0.125,0.125
338,19.0,Midfielder,202,1.76,right,1.0,7.0,1.14,1.0,2.0,0.0,0.0,3500.0,74.42857143,0.0,0.1428571428571428
1,21.0,Forward,202,1.82,left,1.0,8.0,2.25,8.0,0.0,0.0,0.0,700.0,23.25,0.125,0.375
1,22.0,Forward,113,1.91,right,1.0,10.0,1.6,2.0,5.0,0.0,0.0,1200.0,73.0,0.4,0.2
361,22.0,Defender,202,1.87,left,0.0,2.0,3.0,0.0,1.0,0.0,0.0,2000.0,54.0,0.0,0.0
406,22.0,Defender,204,1.8,right,4.0,7.0,1.86,4.0,1.0,0.0,0.0,5000.0,46.0,0.1428571428571428,0.0
1,23.0,Midfielder,202,1.84,right,3.0,3.0,1.0,3.0,0.0,0.0,0.0,7000.0,25.33333333,0.0,0.0
1,21.0,Midfielder,202,1.81,right,1.0,6.0,0.5,0.0,5.0,0.0,0.0,3000.0,69.33333333,0.0,0.0
361,23.0,Forward,202,1.81,right,0.0,4.0,2.25,3.0,1.0,0.0,0.0,5000.0,35.5,0.0,0.5
1,30.0,Forward,205,1.96,right,2.0,5.0,2.0,4.0,1.0,0.0,0.0,1000.0,20.6,0.4,0.0
1,26.0,Defender,199,1.98,right,3.0,4.0,1.25,4.0,0.0,0.0,0.0,1500.0,9.25,0.0,0.0
1,23.0,Midfielder,202,1.88,both,1.0,6.0,0.33,0.0,4.0,0.0,0.0,700.0,64.66666667,0.0,0.0
298,22.0,Midfielder,210,1.75,right,0.0,11.0,1.18,2.0,3.0,0.0,0.0,42000.0,72.45454545,0.4545454545454545,0.2727272727272727
351,21.0,Midfielder,184,1.71,left,3.0,2.0,2.0,2.0,0.0,0.0,0.0,500.0,1.5,0.0,0.0
360,20.0,Forward,210,1.87,right,4.0,10.0,1.4,7.0,3.0,0.0,0.0,1000.0,29.5,0.1,0.0
1,23.0,Forward,202,1.86,left,0.0,6.0,2.33,5.0,0.0,0.0,0.0,350.0,29.5,0.1666666666666666,0.0
315,22.0,Forward,206,1.8,right,3.0,8.0,1.25,1.0,5.0,0.0,0.0,6000.0,73.0,0.25,0.125
298,21.0,Forward,191,1.86,right,2.0,6.0,1.17,2.0,3.0,0.0,0.0,1000.0,58.66666667,0.5,0.1666666666666666
1,20.0,Defender,202,1.91,right,3.0,6.0,1.67,0.0,2.0,0.0,0.0,2500.0,76.33333333,0.0,0.1666666666666666
1,23.0,Defender,202,1.88,right,1.0,2.0,3.0,0.0,1.0,0.0,0.0,75.0,73.0,0.0,0.0
1,30.0,Defender,202,1.86,left,2.0,11.0,1.64,0.0,1.0,0.0,0.0,75.0,87.90909091,0.5454545454545454,0.0
370,26.0,Defender,169,1.8,left,5.0,8.0,2.38,0.0,3.0,0.0,0.0,2300.0,84.25,0.0,0.0
1,20.0,Defender,202,1.82,right,1.0,11.0,1.09,1.0,3.0,0.0,0.0,400.0,78.72727273,0.0909090909090909,0.0
1,24.0,Midfielder,205,1.88,right,5.0,10.0,1.9,7.0,2.0,0.0,0.0,5500.0,42.1,0.1,0.0
1,25.0,Forward,109,1.81,left,2.0,8.0,0.63,0.0,4.0,0.0,0.0,900.0,80.75,0.25,0.0
373,20.0,Forward,202,1.85,left,2.0,11.0,1.73,3.0,4.0,0.0,0.0,2000.0,65.81818182,0.0,0.0
1,22.0,Forward,210,1.89,right,1.0,10.0,1.5,0.0,3.0,0.0,0.0,500.0,89.0,0.6,0.3
1,34.0,Forward,139,1.83,right,2.0,2.0,1.5143660090423348,1.0,0.0,0.0,0.0,700.0,67.5,0.0,0.0
1,21.0,Forward,202,1.95,right,1.0,11.0,1.91,10.0,1.0,0.0,0.0,125.0,29.54545455,0.3636363636363636,0.0909090909090909
1,31.0,Defender,192,1.83,right,2.0,5.0,0.8,4.0,1.0,0.0,0.0,2500.0,21.6,0.0,0.2
338,25.0,Midfielder,202,1.94,both,3.0,9.0,1.44,1.0,0.0,0.0,0.0,15000.0,88.33333333,0.0,0.0
1,21.0,Midfielder,147,1.8,right,1.0,7.0,1.86,5.0,1.0,0.0,0.0,175.0,43.57142857,0.0,0.0
1,21.0,Midfielder,120,1.71,right,2.0,10.0,0.7,0.0,5.0,0.0,0.0,175.0,81.7,0.2,0.1
1,32.0,Midfielder,189,1.8,left,2.0,7.0,1.14,0.0,4.0,0.0,0.0,2500.0,88.14285714,0.1428571428571428,0.1428571428571428
1,25.0,Forward,74,1.86,left,4.0,11.0,1.55,7.0,2.0,0.0,0.0,2200.0,38.81818182,0.0909090909090909,0.0
1,24.0,Forward,197,1.82,both,1.0,13.0,2.08,10.0,2.0,0.0,0.0,250.0,39.07692308,0.0769230769230769,0.0769230769230769
1,21.0,Forward,202,1.74,right,1.0,11.0,1.55,0.0,3.0,0.0,0.0,1000.0,79.63636364,0.6363636363636364,0.0909090909090909
1,26.0,Defender,202,1.86,right,1.0,6.0,1.17,0.0,2.0,0.0,0.0,1500.0,82.16666667,0.0,0.0
1,25.0,Defender,205,1.88,right,2.0,9.0,2.11,0.0,0.0,0.0,0.0,1700.0,90.0,0.1111111111111111,0.0
1,21.0,Defender,202,1.89,right,2.0,12.0,1.58,1.0,4.0,0.0,0.0,100.0,76.75,0.0,0.0
1,25.0,Defender,177,1.8,left,0.0,6.0,0.67,3.0,3.0,0.0,0.0,2000.0,39.0,0.0,0.1666666666666666
353,32.0,Defender,177,1.86,right,1.0,17.0,2.0,2.0,4.0,0.0,0.0,500.0,0.077588235,0.0588235294117647,0.1764705882352941
357,25.0,Midfielder,182,1.78,right,0.0,7.0,2.0,2.0,3.0,0.0,0.0,5000.0,63.28571429,0.0,0.0
315,33.0,Forward,202,1.85,right,1.0,3.0,0.33,3.0,0.0,0.0,0.0,2000.0,14.0,0.0,0.0
298,26.0,Defender,202,1.95,left,4.0,12.0,1.33,0.0,1.0,0.0,0.0,12000.0,0.088333333,0.0,0.0
234,27.0,Midfielder,190,1.87,right,1.0,5.0,1.4,0.0,1.0,0.0,0.0,5000.0,87.4,0.4,0.4
234,23.0,Midfielder,120,1.88,both,1.0,5.0,2.0,4.0,0.0,0.0,0.0,1000.0,30.0,0.2,0.2
1,21.0,Defender,202,1.81,left,1.0,9.0,2.11,0.0,9.0,0.0,0.0,1500.0,68.77777778,0.1111111111111111,0.2222222222222222
230,26.0,Midfielder,202,1.78,right,4.0,6.0,1.67,4.0,1.0,0.0,0.0,4000.0,38.83333333,0.1666666666666666,0.0
1,23.0,Midfielder,202,1.85,right,1.0,8.0,1.25,6.0,1.0,0.0,0.0,75.0,31.625,0.0,0.0
1,21.0,Midfielder,93,1.91,right,1.0,6.0,1.67,4.0,2.0,0.0,0.0,400.0,32.33333333,0.0,0.1666666666666666
399,21.0,Forward,196,1.85,right,4.0,12.0,2.17,10.0,1.0,0.0,0.0,12000.0,28.41666667,0.3333333333333333,0.0
129,27.0,Defender,206,1.91,right,1.0,2.0,2.0,1.0,0.0,0.0,0.0,900.0,48.5,0.0,0.0
360,22.0,Defender,196,1.7,left,2.0,15.0,1.4,1.0,6.0,0.0,0.0,2000.0,0.078333333,0.0666666666666666,0.2
1,25.0,Defender,202,1.81,left,1.0,10.0,1.2,1.0,6.0,0.0,0.0,700.0,70.7,0.0,0.0
315,23.0,Forward,190,1.82,right,3.0,7.0,1.29,2.0,3.0,0.0,0.0,15000.0,59.14285714,0.1428571428571428,0.1428571428571428
174,20.0,Forward,184,1.82,left,1.0,9.0,1.33,4.0,4.0,0.0,0.0,500.0,45.66666667,0.1111111111111111,0.0
1,25.0,Forward,202,1.86,right,0.0,4.0,0.25,3.0,1.0,0.0,0.0,600.0,27.75,0.0,0.0
1,26.0,Forward,202,1.93,left,1.0,5.0,1.0,3.0,1.0,0.0,0.0,750.0,45.6,0.0,0.0
1,25.0,Forward,210,1.94,right,3.0,5.0,0.8,5.0,0.0,0.0,0.0,600.0,6.4,0.0,0.0
1,26.0,Defender,202,1.89,right,2.0,7.0,1.57,2.0,3.0,0.0,0.0,2000.0,65.14285714,0.1428571428571428,0.0
1,25.0,Defender,180,1.89,both,2.0,6.0,0.17,0.0,2.0,0.0,0.0,4000.0,75.5,0.0,0.0
58,34.0,Defender,173,1.85,right,1.0,8.0,1.38,0.0,0.0,0.0,0.0,300.0,90.0,0.25,0.0
1,32.0,Defender,192,1.88,right,1.0,7.0,1.14,0.0,1.0,0.0,0.0,300.0,83.57142857,0.0,0.0
1,32.0,Defender,207,1.7,left,1.0,9.0,1.44,1.0,3.0,0.0,0.0,500.0,74.33333333,0.0,0.1111111111111111
1,23.0,Defender,202,1.87,left,0.0,11.0,2.18,0.0,0.0,0.0,0.0,250.0,90.0,0.3636363636363636,0.2727272727272727
1,29.0,Defender,202,1.76,right,0.0,1.0,3.0,0.0,1.0,0.0,0.0,700.0,22.0,0.0,0.0
1,38.0,Midfielder,210,1.85,right,1.0,7.0,0.14,1.0,4.0,0.0,0.0,500.0,71.57142857,0.0,0.0
361,24.0,Midfielder,202,1.86,right,0.0,8.0,2.25,0.0,4.0,0.0,0.0,7000.0,78.25,0.0,0.125
1,37.0,Midfielder,202,1.82,right,1.0,10.0,1.1,4.0,4.0,0.0,0.0,250.0,51.9,0.0,0.1
1,31.0,Midfielder,135,1.77,right,1.0,5.0,2.0,0.0,2.0,0.0,0.0,50.0,87.4,0.0,0.0
1,28.0,Midfielder,180,1.86,right,1.0,6.0,1.67,3.0,3.0,0.0,0.0,600.0,42.0,0.1666666666666666,0.1666666666666666
1,27.0,Forward,202,1.97,right,1.0,4.0,2.25,0.0,1.0,0.0,0.0,200.0,90.0,0.5,0.25
375,28.0,Forward,84,1.91,right,2.0,12.0,1.17,2.0,9.0,0.0,0.0,2000.0,66.58333333,0.3333333333333333,0.0833333333333333
1,30.0,Forward,182,1.85,right,3.0,14.0,1.57,1.0,5.0,0.0,0.0,300.0,0.0815,0.2142857142857142,0.0
1,21.0,Forward,202,1.8,right,2.0,6.0,2.67,4.0,2.0,0.0,0.0,300.0,22.5,0.0,0.1666666666666666
1,24.0,Defender,202,1.89,right,3.0,6.0,1.17,1.0,1.0,0.0,0.0,3000.0,71.5,0.0,0.0
1,35.0,Defender,205,1.83,right,1.0,8.0,2.75,0.0,0.0,0.0,0.0,450.0,90.0,0.125,0.0
1,30.0,Defender,202,1.89,right,1.0,10.0,1.3,0.0,2.0,0.0,0.0,700.0,79.1,0.1,0.0
1,21.0,Defender,202,1.9,right,2.0,12.0,1.83,3.0,0.0,0.0,0.0,125.0,70.91666667,0.0,0.0
1,29.0,Defender,202,1.76,left,1.0,2.0,0.5,0.0,2.0,0.0,0.0,750.0,56.0,0.0,0.0
1,28.0,Defender,202,1.79,right,1.0,8.0,1.5,0.0,4.0,0.0,0.0,800.0,87.25,0.125,0.125
1,28.0,Midfielder,202,1.85,right,1.0,9.0,1.44,3.0,1.0,0.0,0.0,700.0,72.0,0.1111111111111111,0.0
1,29.0,Midfielder,196,1.73,right,2.0,10.0,1.3,0.0,0.0,0.0,0.0,1700.0,90.0,0.4,0.0
1,22.0,Midfielder,184,1.73,right,1.0,7.0,2.71,2.0,5.0,0.0,0.0,75.0,44.85714286,0.1428571428571428,0.0
298,23.0,Forward,202,1.85,right,0.0,12.0,1.33,1.0,7.0,0.0,0.0,13000.0,77.16666667,0.0833333333333333,0.1666666666666666
375,27.0,Forward,192,1.9,right,3.0,14.0,1.29,7.0,4.0,0.0,0.0,2000.0,48.21428571,0.4285714285714285,0.1428571428571428
227,25.0,Forward,127,1.75,right,1.0,17.0,1.82,4.0,9.0,0.0,0.0,1500.0,0.061823529,0.3529411764705882,0.1176470588235294
1,25.0,Forward,168,1.84,right,3.0,5.0,1.6,3.0,2.0,0.0,0.0,700.0,41.0,0.0,0.0
413,25.0,Defender,205,1.89,right,0.0,10.0,1.5,4.0,3.0,0.0,0.0,55000.0,58.2,0.1,0.0
284,34.0,Defender,205,1.8,right,2.0,8.0,1.25,0.0,1.0,0.0,0.0,3000.0,85.5,0.0,0.125
1,20.0,Defender,202,1.92,right,3.0,3.0,1.33,2.0,1.0,0.0,0.0,200.0,33.33333333,0.0,0.0
1,21.0,Defender,167,1.83,right,0.0,2.0,3.0,0.0,0.0,0.0,0.0,300.0,90.0,0.0,0.0
413,26.0,Defender,198,1.83,right,4.0,11.0,1.45,2.0,3.0,0.0,0.0,30000.0,69.81818182,0.0,0.0909090909090909
426,20.0,Midfielder,202,1.88,both,5.0,9.0,2.22,0.0,6.0,0.0,0.0,50000.0,73.88888889,0.1111111111111111,0.1111111111111111
426,19.0,Forward,210,1.83,right,5.0,5.0,2.0,3.0,2.0,0.0,0.0,40000.0,31.6,0.0,0.0
422,18.0,Forward,204,1.73,right,0.0,3.0,3.0,3.0,0.0,0.0,0.0,8500.0,32.33333333,0.3333333333333333,0.0
1,20.0,Defender,202,1.84,right,3.0,3.0,1.5143660090423348,1.0,1.0,0.0,0.0,400.0,49.33333333,0.0,0.0
1,18.0,Defender,204,1.85,right,3.0,7.0,1.0,1.0,1.0,0.0,0.0,400.0,81.85714286,0.0,0.0
1,21.0,Midfielder,202,1.83,right,1.0,8.0,2.5,2.0,3.0,0.0,0.0,125.0,69.0,0.125,0.125
1,19.0,Midfielder,204,1.87,right,1.0,7.0,2.57,6.0,1.0,0.0,0.0,2500.0,24.57142857,0.1428571428571428,0.0
1,20.0,Midfielder,198,1.72,both,1.0,2.0,0.5,2.0,0.0,0.0,0.0,150.0,9.0,0.0,0.0
338,22.0,Forward,170,1.88,right,5.0,8.0,1.38,1.0,3.0,0.0,0.0,18000.0,70.375,0.375,0.125
360,24.0,Defender,199,1.85,left,1.0,6.0,1.17,0.0,2.0,0.0,0.0,3000.0,81.33333333,0.0,0.0
1,21.0,Defender,202,1.88,right,3.0,5.0,1.8,2.0,1.0,0.0,0.0,200.0,57.8,0.0,0.0
400,25.0,Defender,203,1.78,left,1.0,5.0,2.4,3.0,0.0,0.0,0.0,3500.0,43.6,0.0,0.0
89,27.0,Defender,206,1.72,right,1.0,6.0,2.17,0.0,3.0,0.0,0.0,5000.0,80.83333333,0.0,0.1666666666666666
1,20.0,Midfielder,202,1.72,right,1.0,1.0,1.0,1.0,0.0,0.0,0.0,300.0,10.0,0.0,0.0
401,23.0,Midfielder,210,1.84,right,3.0,6.0,1.83,3.0,3.0,0.0,0.0,9000.0,45.83333333,0.3333333333333333,0.1666666666666666
1,21.0,Midfielder,196,1.75,right,1.0,9.0,2.44,2.0,3.0,0.0,0.0,4500.0,68.88888889,0.2222222222222222,0.1111111111111111
1,20.0,Midfielder,202,1.88,right,1.0,7.0,1.14,2.0,4.0,0.0,0.0,600.0,57.71428571,0.1428571428571428,0.1428571428571428
1,23.0,Forward,202,1.86,left,1.0,2.0,1.5143660090423348,2.0,0.0,0.0,0.0,2500.0,28.5,0.0,0.0
423,25.0,Forward,210,1.87,right,4.0,10.0,2.1,8.0,1.0,0.0,0.0,40000.0,37.5,0.2,0.0
1,20.0,Forward,209,1.92,right,1.0,10.0,1.1,1.0,8.0,0.0,0.0,2000.0,67.2,0.3,0.0
337,27.0,Defender,197,1.88,right,2.0,8.0,1.5,0.0,0.0,0.0,0.0,15000.0,90.0,0.125,0.125
1,20.0,Midfielder,191,1.8,right,1.0,5.0,2.4,1.0,0.0,0.0,0.0,3000.0,72.2,0.0,0.2
337,24.0,Forward,210,1.85,right,3.0,6.0,1.5,4.0,2.0,0.0,0.0,5000.0,39.16666667,0.0,0.0
1,24.0,Forward,202,1.87,right,3.0,7.0,0.57,4.0,3.0,0.0,0.0,400.0,32.28571429,0.1428571428571428,0.0
282,25.0,Defender,210,1.78,left,1.0,5.0,1.2,2.0,0.0,0.0,0.0,3500.0,60.0,0.0,0.0
315,24.0,Defender,202,1.82,right,3.0,8.0,1.25,3.0,1.0,0.0,0.0,2500.0,66.875,0.0,0.0
393,24.0,Midfielder,199,1.88,left,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1800.0,69.0,0.0,0.0
315,25.0,Midfielder,185,1.85,right,3.0,6.0,1.17,0.0,6.0,0.0,0.0,12000.0,77.16666667,0.1666666666666666,0.0
1,20.0,Midfielder,170,1.82,left,3.0,11.0,1.27,8.0,1.0,0.0,0.0,350.0,47.54545455,0.0,0.0909090909090909
315,22.0,Forward,177,1.79,right,3.0,8.0,1.25,0.0,1.0,0.0,0.0,6000.0,88.625,0.0,0.25
1,19.0,Forward,202,1.88,left,1.0,3.0,2.0,3.0,0.0,0.0,0.0,2000.0,18.0,0.3333333333333333,0.0
361,22.0,Midfielder,202,1.92,right,0.0,3.0,2.0,0.0,3.0,0.0,0.0,12000.0,55.0,0.0,0.0
338,25.0,Defender,210,1.84,left,3.0,4.0,1.75,1.0,1.0,0.0,0.0,2500.0,45.5,0.0,0.0
398,22.0,Defender,206,1.85,right,4.0,8.0,2.38,2.0,4.0,0.0,0.0,14000.0,71.5,0.0,0.0
1,20.0,Defender,202,1.96,right,1.0,7.0,1.71,2.0,1.0,0.0,0.0,800.0,63.28571429,0.0,0.0
1,20.0,Midfielder,202,1.85,both,1.0,7.0,1.57,0.0,7.0,0.0,0.0,600.0,73.14285714,0.2857142857142857,0.0
346,27.0,Forward,191,1.87,right,3.0,14.0,2.0,2.0,8.0,0.0,0.0,10000.0,70.92857143,0.2857142857142857,0.0
357,26.0,Defender,205,1.9,right,1.0,8.0,2.13,0.0,0.0,0.0,0.0,17000.0,90.0,0.0,0.0
357,25.0,Defender,206,1.9,left,0.0,7.0,2.0,0.0,0.0,0.0,0.0,15000.0,90.0,0.0,0.1428571428571428
357,20.0,Midfielder,202,1.85,right,0.0,4.0,2.5,2.0,2.0,0.0,0.0,3000.0,41.0,0.25,0.0
1,27.0,Midfielder,160,1.84,right,4.0,10.0,1.7,0.0,2.0,0.0,0.0,6000.0,85.5,0.0,0.1
1,28.0,Midfielder,169,1.88,right,2.0,9.0,1.0,4.0,2.0,0.0,0.0,3000.0,51.88888889,0.0,0.0
357,28.0,Forward,202,1.81,right,0.0,8.0,2.13,6.0,2.0,0.0,0.0,3000.0,25.25,0.0,0.125
357,28.0,Forward,196,1.91,right,2.0,8.0,2.13,3.0,5.0,0.0,0.0,4000.0,56.625,0.0,0.125
1,20.0,Defender,202,1.9,right,1.0,10.0,1.2,1.0,1.0,0.0,0.0,300.0,81.7,0.0,0.0
298,23.0,Defender,202,1.9,right,2.0,8.0,1.5,2.0,5.0,0.0,0.0,10000.0,69.375,0.0,0.0
1,21.0,Defender,202,1.79,right,2.0,2.0,3.0,0.0,1.0,0.0,0.0,200.0,83.5,0.0,0.0
1,19.0,Midfielder,202,1.8,right,1.0,2.0,1.5143660090423348,2.0,0.0,0.0,0.0,500.0,6.0,0.0,0.0
1,28.0,Forward,206,1.86,left,3.0,6.0,1.83,5.0,0.0,0.0,0.0,1500.0,42.66666667,0.1666666666666666,0.0
201,24.0,Forward,200,1.8,right,1.0,14.0,1.79,2.0,7.0,0.0,0.0,1500.0,0.0725,0.3571428571428571,0.1428571428571428
1,28.0,Forward,202,1.96,right,1.0,4.0,2.5,4.0,0.0,0.0,0.0,1000.0,10.0,0.0,0.0
298,21.0,Forward,202,1.86,right,2.0,10.0,1.1,3.0,5.0,0.0,0.0,500.0,62.1,0.2,0.1
1,23.0,Forward,186,1.81,right,2.0,4.0,0.25,0.0,2.0,0.0,0.0,300.0,84.75,0.0,0.25
1,27.0,Defender,169,1.85,right,2.0,5.0,1.6,0.0,0.0,0.0,0.0,9000.0,83.8,0.0,0.2
1,19.0,Defender,202,1.88,right,1.0,10.0,2.0,0.0,2.0,0.0,0.0,200.0,89.5,0.2,0.0
1,27.0,Defender,210,1.84,left,2.0,8.0,1.38,0.0,7.0,0.0,0.0,7000.0,80.5,0.0,0.0
326,28.0,Midfielder,210,1.82,right,3.0,7.0,1.71,3.0,4.0,0.0,0.0,7000.0,48.57142857,0.0,0.0
335,20.0,Forward,202,1.78,right,4.0,1.0,3.0,1.0,0.0,0.0,0.0,25000.0,3.0,0.0,0.0
332,30.0,Forward,210,1.96,right,1.0,10.0,1.6,1.0,5.0,0.0,0.0,3000.0,75.9,0.2,0.3
1,19.0,Forward,202,1.92,right,1.0,6.0,1.67,5.0,0.0,0.0,0.0,5000.0,22.5,0.1666666666666666,0.0
420,21.0,Defender,206,1.9,left,7.0,9.0,2.0,4.0,0.0,0.0,0.0,8000.0,58.22222222,0.1111111111111111,0.1111111111111111
1,21.0,Defender,199,1.85,right,1.0,3.0,1.33,1.0,0.0,0.0,0.0,50.0,66.0,0.3333333333333333,0.0
1,24.0,Defender,199,1.74,left,1.0,9.0,0.11,4.0,1.0,0.0,0.0,1000.0,69.77777778,0.0,0.0
372,21.0,Midfielder,204,1.85,right,4.0,9.0,2.44,2.0,4.0,0.0,0.0,11000.0,68.33333333,0.2222222222222222,0.3333333333333333
1,19.0,Midfielder,202,1.83,right,3.0,6.0,0.67,2.0,2.0,0.0,0.0,2000.0,59.33333333,0.1666666666666666,0.0
395,22.0,Forward,151,1.7,left,3.0,4.0,1.5,4.0,0.0,0.0,0.0,2000.0,17.5,0.0,0.0
338,26.0,Forward,202,1.88,right,3.0,7.0,1.0,4.0,3.0,0.0,0.0,10000.0,41.85714286,0.1428571428571428,0.1428571428571428
348,22.0,Forward,199,1.95,left,1.0,19.0,2.26,2.0,11.0,0.0,0.0,4000.0,0.070105263,0.4736842105263157,0.0526315789473684
1,27.0,Forward,210,1.85,right,1.0,9.0,1.0,7.0,2.0,0.0,0.0,2500.0,34.0,0.0,0.1111111111111111
234,23.0,Defender,199,1.89,right,1.0,1.0,3.0,1.0,0.0,0.0,0.0,500.0,7.0,0.0,0.0
234,20.0,Defender,202,1.93,both,2.0,10.0,1.5,1.0,3.0,0.0,0.0,250.0,79.5,0.0,0.0
1,20.0,Defender,138,1.9,right,1.0,5.0,2.0,3.0,0.0,0.0,0.0,125.0,63.0,0.2,0.0
1,30.0,Defender,191,1.89,left,1.0,2.0,1.5,0.0,0.0,0.0,0.0,800.0,90.0,0.0,0.0
1,23.0,Midfielder,202,1.77,right,1.0,11.0,1.64,2.0,4.0,0.0,0.0,150.0,74.0,0.0,0.0
234,23.0,Midfielder,138,1.84,right,0.0,10.0,1.5,0.0,3.0,0.0,0.0,4000.0,90.5,0.1,0.1
1,22.0,Midfielder,202,1.82,right,2.0,9.0,1.33,1.0,8.0,0.0,0.0,225.0,59.11111111,0.0,0.0
298,19.0,Forward,202,1.74,left,5.0,4.0,1.5,3.0,1.0,0.0,0.0,2500.0,15.0,0.0,0.0
234,26.0,Forward,202,1.9,right,0.0,4.0,1.75,4.0,0.0,0.0,0.0,400.0,22.0,0.0,0.0
234,20.0,Forward,202,1.92,right,2.0,10.0,1.5,0.0,10.0,0.0,0.0,2500.0,71.6,0.4,0.1
234,21.0,Forward,202,1.84,right,1.0,9.0,1.56,3.0,4.0,0.0,0.0,500.0,64.66666667,0.2222222222222222,0.0
307,27.0,Defender,199,1.84,right,3.0,13.0,2.0,0.0,1.0,0.0,0.0,2800.0,0.09,0.0769230769230769,0.0
1,20.0,Defender,127,1.89,both,2.0,13.0,0.69,1.0,1.0,0.0,0.0,150.0,0.080384615,0.0,0.0769230769230769
337,20.0,Defender,202,1.8,left,3.0,6.0,2.17,0.0,1.0,0.0,0.0,750.0,80.5,0.0,0.1666666666666666
176,28.0,Midfielder,199,1.85,right,0.0,13.0,2.15,3.0,5.0,0.0,0.0,1300.0,66.15384615,0.0769230769230769,0.2307692307692307
1,32.0,Midfielder,184,1.85,right,1.0,5.0,2.0,0.0,2.0,0.0,0.0,500.0,89.4,0.4,0.0
1,19.0,Midfielder,202,1.86,right,2.0,10.0,1.9,6.0,0.0,0.0,0.0,5000.0,47.9,0.1,0.1
1,20.0,Midfielder,202,1.88,right,2.0,11.0,2.18,0.0,0.0,0.0,0.0,150.0,90.0,0.0,0.0
1,18.0,Midfielder,175,1.8,right,3.0,10.0,1.7,0.0,5.0,0.0,0.0,8000.0,84.9,0.3,0.2
